"id","no","unit kerja","nama unit","kebijakan","program","kegiatan","nama kegiatan","cost type","name","kode"
"mak_12_42_164","164","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.02","Jadual ujian","4","Outsourcing","650.1.1.06.02.4.12.42"
"mak_12_42_165","165","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.02","Jadual ujian","5","Overhead","650.1.1.06.02.5.12.42"
"mak_12_42_166","166","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.03","KPU","1","Bahan habis pakai","650.1.1.06.03.1.12.42"
"mak_12_42_167","167","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.03","KPU","2","Honor/Upah","650.1.1.06.03.2.12.42"
"mak_12_42_168","168","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.03","KPU","3","Sewa","650.1.1.06.03.3.12.42"
"mak_12_42_169","169","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.03","KPU","4","Outsourcing","650.1.1.06.03.4.12.42"
"mak_12_42_170","170","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.03","KPU","5","Overhead","650.1.1.06.03.5.12.42"
"mak_12_42_171","171","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.04","Naskah ujian & lembar jawab","1","Bahan habis pakai","650.1.1.06.04.1.12.42"
"mak_12_42_172","172","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.04","Naskah ujian & lembar jawab","2","Honor/Upah","650.1.1.06.04.2.12.42"
"mak_12_42_173","173","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.04","Naskah ujian & lembar jawab","3","Sewa","650.1.1.06.04.3.12.42"
"mak_12_42_174","174","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.04","Naskah ujian & lembar jawab","4","Outsourcing","650.1.1.06.04.4.12.42"
"mak_12_42_175","175","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.04","Naskah ujian & lembar jawab","5","Overhead","650.1.1.06.04.5.12.42"
"mak_12_42_176","176","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","1","Bahan habis pakai","650.1.1.06.05.1.12.42"
"mak_12_42_177","177","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","2","Honor/Upah","650.1.1.06.05.2.12.42"
"mak_12_42_178","178","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","3","Sewa","650.1.1.06.05.3.12.42"
"mak_12_42_179","179","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","4","Outsourcing","650.1.1.06.05.4.12.42"
"mak_12_42_180","180","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","5","Overhead","650.1.1.06.05.5.12.42"
"mak_12_42_181","181","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.06","Nilai akhir","1","Bahan habis pakai","650.1.1.06.06.1.12.42"
"mak_12_42_182","182","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.06","Nilai akhir","2","Honor/Upah","650.1.1.06.06.2.12.42"
"mak_12_42_183","183","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.06","Nilai akhir","3","Sewa","650.1.1.06.06.3.12.42"
"mak_12_42_184","184","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.06","Nilai akhir","4","Outsourcing","650.1.1.06.06.4.12.42"
"mak_12_42_185","185","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.06","Nilai akhir","5","Overhead","650.1.1.06.06.5.12.42"
"mak_12_42_186","186","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.07","Vakasi ujian","1","Bahan habis pakai","650.1.1.06.07.1.12.42"
"mak_12_42_187","187","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.07","Vakasi ujian","2","Honor/Upah","650.1.1.06.07.2.12.42"
"mak_12_42_188","188","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.07","Vakasi ujian","3","Sewa","650.1.1.06.07.3.12.42"
"mak_12_42_189","189","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.07","Vakasi ujian","4","Outsourcing","650.1.1.06.07.4.12.42"
"mak_12_42_190","190","12.42","Prodi Teknik Mesin (D3)","1","1.06","1.06.07","Vakasi ujian","5","Overhead","650.1.1.06.07.5.12.42"
"mak_12_42_191","191","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","1","Bahan habis pakai","650.1.1.07.01.1.12.42"
"mak_12_42_192","192","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","2","Honor/Upah","650.1.1.07.01.2.12.42"
"mak_12_42_193","193","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","3","Sewa","650.1.1.07.01.3.12.42"
"mak_12_42_194","194","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","4","Outsourcing","650.1.1.07.01.4.12.42"
"mak_12_42_195","195","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","5","Overhead","650.1.1.07.01.5.12.42"
"mak_12_42_196","196","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.02","Jadual ujian","1","Bahan habis pakai","650.1.1.07.02.1.12.42"
"mak_12_42_197","197","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.02","Jadual ujian","2","Honor/Upah","650.1.1.07.02.2.12.42"
"mak_12_42_198","198","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.02","Jadual ujian","3","Sewa","650.1.1.07.02.3.12.42"
"mak_12_42_199","199","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.02","Jadual ujian","4","Outsourcing","650.1.1.07.02.4.12.42"
"mak_12_42_200","200","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.02","Jadual ujian","5","Overhead","650.1.1.07.02.5.12.42"
"mak_12_42_201","201","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.03","KPU","1","Bahan habis pakai","650.1.1.07.03.1.12.42"
"mak_12_42_202","202","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.03","KPU","2","Honor/Upah","650.1.1.07.03.2.12.42"
"mak_12_42_203","203","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.03","KPU","3","Sewa","650.1.1.07.03.3.12.42"
"mak_12_42_204","204","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.03","KPU","4","Outsourcing","650.1.1.07.03.4.12.42"
"mak_12_42_205","205","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.03","KPU","5","Overhead","650.1.1.07.03.5.12.42"
"mak_12_42_206","206","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.04","Naskah ujian & lembar jawab","1","Bahan habis pakai","650.1.1.07.04.1.12.42"
"mak_12_42_207","207","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.04","Naskah ujian & lembar jawab","2","Honor/Upah","650.1.1.07.04.2.12.42"
"mak_12_42_208","208","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.04","Naskah ujian & lembar jawab","3","Sewa","650.1.1.07.04.3.12.42"
"mak_12_42_209","209","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.04","Naskah ujian & lembar jawab","4","Outsourcing","650.1.1.07.04.4.12.42"
"mak_12_42_210","210","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.04","Naskah ujian & lembar jawab","5","Overhead","650.1.1.07.04.5.12.42"
"mak_12_42_211","211","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","1","Bahan habis pakai","650.1.1.07.05.1.12.42"
"mak_12_42_212","212","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","2","Honor/Upah","650.1.1.07.05.2.12.42"
"mak_12_42_213","213","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","3","Sewa","650.1.1.07.05.3.12.42"
"mak_12_42_214","214","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","4","Outsourcing","650.1.1.07.05.4.12.42"
"mak_12_42_215","215","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","5","Overhead","650.1.1.07.05.5.12.42"
"mak_12_42_216","216","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.06","Nilai akhir","1","Bahan habis pakai","650.1.1.07.06.1.12.42"
"mak_12_42_217","217","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.06","Nilai akhir","2","Honor/Upah","650.1.1.07.06.2.12.42"
"mak_12_42_218","218","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.06","Nilai akhir","3","Sewa","650.1.1.07.06.3.12.42"
"mak_12_42_219","219","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.06","Nilai akhir","4","Outsourcing","650.1.1.07.06.4.12.42"
"mak_12_42_220","220","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.06","Nilai akhir","5","Overhead","650.1.1.07.06.5.12.42"
"mak_12_42_221","221","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.07","Vakasi ujian","1","Bahan habis pakai","650.1.1.07.07.1.12.42"
"mak_12_42_222","222","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.07","Vakasi ujian","2","Honor/Upah","650.1.1.07.07.2.12.42"
"mak_12_42_223","223","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.07","Vakasi ujian","3","Sewa","650.1.1.07.07.3.12.42"
"mak_12_42_224","224","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.07","Vakasi ujian","4","Outsourcing","650.1.1.07.07.4.12.42"
"mak_12_42_225","225","12.42","Prodi Teknik Mesin (D3)","1","1.07","1.07.07","Vakasi ujian","5","Overhead","650.1.1.07.07.5.12.42"
"mak_12_42_226","226","12.42","Prodi Teknik Mesin (D3)","1","1.08","1.08.01","Tersedia perush tempat mhs praktek","1","Bahan habis pakai","650.1.1.08.01.1.12.42"
"mak_12_42_227","227","12.42","Prodi Teknik Mesin (D3)","1","1.08","1.08.01","Tersedia perush tempat mhs praktek","2","Honor/Upah","650.1.1.08.01.2.12.42"
"mak_12_42_228","228","12.42","Prodi Teknik Mesin (D3)","1","1.08","1.08.01","Tersedia perush tempat mhs praktek","3","Sewa","650.1.1.08.01.3.12.42"
"mak_12_42_229","229","12.42","Prodi Teknik Mesin (D3)","1","1.08","1.08.01","Tersedia perush tempat mhs praktek","4","Outsourcing","650.1.1.08.01.4.12.42"
"mak_12_42_230","230","12.42","Prodi Teknik Mesin (D3)","1","1.08","1.08.01","Tersedia perush tempat mhs praktek","5","Overhead","650.1.1.08.01.5.12.42"
"mak_12_42_231","231","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.01","Jumlah IPK/IPS <2","1","Bahan habis pakai","650.1.1.09.01.1.12.42"
"mak_12_42_232","232","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.01","Jumlah IPK/IPS <2","2","Honor/Upah","650.1.1.09.01.2.12.42"
"mak_12_42_233","233","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.01","Jumlah IPK/IPS <2","3","Sewa","650.1.1.09.01.3.12.42"
"mak_12_42_234","234","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.01","Jumlah IPK/IPS <2","4","Outsourcing","650.1.1.09.01.4.12.42"
"mak_12_42_235","235","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.01","Jumlah IPK/IPS <2","5","Overhead","650.1.1.09.01.5.12.42"
"mak_12_42_236","236","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.02","Jumlah IPK/IPS 2,02,5","1","Bahan habis pakai","650.1.1.09.02.1.12.42"
"mak_12_42_237","237","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.02","Jumlah IPK/IPS 2,02,5","2","Honor/Upah","650.1.1.09.02.2.12.42"
"mak_12_42_238","238","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.02","Jumlah IPK/IPS 2,02,5","3","Sewa","650.1.1.09.02.3.12.42"
"mak_12_42_239","239","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.02","Jumlah IPK/IPS 2,02,5","4","Outsourcing","650.1.1.09.02.4.12.42"
"mak_12_42_240","240","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.02","Jumlah IPK/IPS 2,02,5","5","Overhead","650.1.1.09.02.5.12.42"
"mak_12_42_241","241","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.03","Jumlah IPK/IPS 2,53,0","1","Bahan habis pakai","650.1.1.09.03.1.12.42"
"mak_12_42_242","242","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.03","Jumlah IPK/IPS 2,53,0","2","Honor/Upah","650.1.1.09.03.2.12.42"
"mak_12_42_243","243","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.03","Jumlah IPK/IPS 2,53,0","3","Sewa","650.1.1.09.03.3.12.42"
"mak_12_42_244","244","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.03","Jumlah IPK/IPS 2,53,0","4","Outsourcing","650.1.1.09.03.4.12.42"
"mak_12_42_245","245","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.03","Jumlah IPK/IPS 2,53,0","5","Overhead","650.1.1.09.03.5.12.42"
"mak_12_42_246","246","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.04","Jumlah IPK/IPS 3,04,0","1","Bahan habis pakai","650.1.1.09.04.1.12.42"
"mak_12_42_247","247","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.04","Jumlah IPK/IPS 3,04,0","2","Honor/Upah","650.1.1.09.04.2.12.42"
"mak_12_42_248","248","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.04","Jumlah IPK/IPS 3,04,0","3","Sewa","650.1.1.09.04.3.12.42"
"mak_12_42_249","249","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.04","Jumlah IPK/IPS 3,04,0","4","Outsourcing","650.1.1.09.04.4.12.42"
"mak_12_42_250","250","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.04","Jumlah IPK/IPS 3,04,0","5","Overhead","650.1.1.09.04.5.12.42"
"mak_12_42_251","251","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.05","Segmentasi status akademik mhs berdasar perolehan SKS","1","Bahan habis pakai","650.1.1.09.05.1.12.42"
"mak_12_42_252","252","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.05","Segmentasi status akademik mhs berdasar perolehan SKS","2","Honor/Upah","650.1.1.09.05.2.12.42"
"mak_12_42_253","253","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.05","Segmentasi status akademik mhs berdasar perolehan SKS","3","Sewa","650.1.1.09.05.3.12.42"
"mak_12_42_254","254","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.05","Segmentasi status akademik mhs berdasar perolehan SKS","4","Outsourcing","650.1.1.09.05.4.12.42"
"mak_12_42_255","255","12.42","Prodi Teknik Mesin (D3)","1","1.09","1.09.05","Segmentasi status akademik mhs berdasar perolehan SKS","5","Overhead","650.1.1.09.05.5.12.42"
"mak_12_42_256","256","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.01","Ketepatan waktu mulai","1","Bahan habis pakai","650.1.1.10.01.1.12.42"
"mak_12_42_257","257","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.01","Ketepatan waktu mulai","2","Honor/Upah","650.1.1.10.01.2.12.42"
"mak_12_42_258","258","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.01","Ketepatan waktu mulai","3","Sewa","650.1.1.10.01.3.12.42"
"mak_12_42_259","259","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.01","Ketepatan waktu mulai","4","Outsourcing","650.1.1.10.01.4.12.42"
"mak_12_42_260","260","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.01","Ketepatan waktu mulai","5","Overhead","650.1.1.10.01.5.12.42"
"mak_12_42_261","261","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.02","Ketepatan waktu selesai","1","Bahan habis pakai","650.1.1.10.02.1.12.42"
"mak_12_42_262","262","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.02","Ketepatan waktu selesai","2","Honor/Upah","650.1.1.10.02.2.12.42"
"mak_12_42_263","263","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.02","Ketepatan waktu selesai","3","Sewa","650.1.1.10.02.3.12.42"
"mak_12_42_264","264","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.02","Ketepatan waktu selesai","4","Outsourcing","650.1.1.10.02.4.12.42"
"mak_12_42_265","265","12.42","Prodi Teknik Mesin (D3)","1","1.10","1.10.02","Ketepatan waktu selesai","5","Overhead","650.1.1.10.02.5.12.42"
"mak_12_42_266","266","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.01","Jadual ujian skripsi","1","Bahan habis pakai","650.1.1.11.01.1.12.42"
"mak_12_42_267","267","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.01","Jadual ujian skripsi","2","Honor/Upah","650.1.1.11.01.2.12.42"
"mak_12_42_268","268","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.01","Jadual ujian skripsi","3","Sewa","650.1.1.11.01.3.12.42"
"mak_12_42_269","269","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.01","Jadual ujian skripsi","4","Outsourcing","650.1.1.11.01.4.12.42"
"mak_12_42_270","270","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.01","Jadual ujian skripsi","5","Overhead","650.1.1.11.01.5.12.42"
"mak_12_42_271","271","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.02","Kehadiran pembimbing & penguji","1","Bahan habis pakai","650.1.1.11.02.1.12.42"
"mak_12_42_272","272","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.02","Kehadiran pembimbing & penguji","2","Honor/Upah","650.1.1.11.02.2.12.42"
"mak_12_42_273","273","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.02","Kehadiran pembimbing & penguji","3","Sewa","650.1.1.11.02.3.12.42"
"mak_12_42_274","274","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.02","Kehadiran pembimbing & penguji","4","Outsourcing","650.1.1.11.02.4.12.42"
"mak_12_42_275","275","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.02","Kehadiran pembimbing & penguji","5","Overhead","650.1.1.11.02.5.12.42"
"mak_12_42_276","276","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.03","Jumlah mhs yg lulus","1","Bahan habis pakai","650.1.1.11.03.1.12.42"
"mak_12_42_277","277","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.03","Jumlah mhs yg lulus","2","Honor/Upah","650.1.1.11.03.2.12.42"
"mak_12_42_278","278","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.03","Jumlah mhs yg lulus","3","Sewa","650.1.1.11.03.3.12.42"
"mak_12_42_279","279","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.03","Jumlah mhs yg lulus","4","Outsourcing","650.1.1.11.03.4.12.42"
"mak_12_42_280","280","12.42","Prodi Teknik Mesin (D3)","1","1.11","1.11.03","Jumlah mhs yg lulus","5","Overhead","650.1.1.11.03.5.12.42"
"mak_12_42_281","281","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.01","Persiapan draft RIP & study banding","1","Bahan habis pakai","650.1.2.01.01.1.12.42"
"mak_12_42_282","282","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.01","Persiapan draft RIP & study banding","2","Honor/Upah","650.1.2.01.01.2.12.42"
"mak_12_42_283","283","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.01","Persiapan draft RIP & study banding","3","Sewa","650.1.2.01.01.3.12.42"
"mak_12_42_284","284","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.01","Persiapan draft RIP & study banding","4","Outsourcing","650.1.2.01.01.4.12.42"
"mak_12_42_285","285","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.01","Persiapan draft RIP & study banding","5","Overhead","650.1.2.01.01.5.12.42"
"mak_12_42_286","286","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.02","Pengumpulan data dari unit terkait","1","Bahan habis pakai","650.1.2.01.02.1.12.42"
"mak_12_42_287","287","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.02","Pengumpulan data dari unit terkait","2","Honor/Upah","650.1.2.01.02.2.12.42"
"mak_12_42_288","288","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.02","Pengumpulan data dari unit terkait","3","Sewa","650.1.2.01.02.3.12.42"
"mak_12_42_289","289","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.02","Pengumpulan data dari unit terkait","4","Outsourcing","650.1.2.01.02.4.12.42"
"mak_12_42_290","290","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.02","Pengumpulan data dari unit terkait","5","Overhead","650.1.2.01.02.5.12.42"
"mak_12_42_291","291","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.03","Rapat pendahuluan SC & OC","1","Bahan habis pakai","650.1.2.01.03.1.12.42"
"mak_12_42_292","292","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.03","Rapat pendahuluan SC & OC","2","Honor/Upah","650.1.2.01.03.2.12.42"
"mak_12_42_293","293","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.03","Rapat pendahuluan SC & OC","3","Sewa","650.1.2.01.03.3.12.42"
"mak_12_42_294","294","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.03","Rapat pendahuluan SC & OC","4","Outsourcing","650.1.2.01.03.4.12.42"
"mak_12_42_295","295","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.03","Rapat pendahuluan SC & OC","5","Overhead","650.1.2.01.03.5.12.42"
"mak_12_42_296","296","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.04","Raker penyususnan RIP, Panduan dan SOP","1","Bahan habis pakai","650.1.2.01.04.1.12.42"
"mak_12_42_297","297","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.04","Raker penyususnan RIP, Panduan dan SOP","2","Honor/Upah","650.1.2.01.04.2.12.42"
"mak_12_42_298","298","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.04","Raker penyususnan RIP, Panduan dan SOP","3","Sewa","650.1.2.01.04.3.12.42"
"mak_12_42_299","299","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.04","Raker penyususnan RIP, Panduan dan SOP","4","Outsourcing","650.1.2.01.04.4.12.42"
"mak_12_42_300","300","12.42","Prodi Teknik Mesin (D3)","2","2.01","2.01.04","Raker penyususnan RIP, Panduan dan SOP","5","Overhead","650.1.2.01.04.5.12.42"
"mak_12_42_301","301","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.01","Penyusunan panduan penelitian sesuai panduan Dikti","1","Bahan habis pakai","650.1.2.02.01.1.12.42"
"mak_12_42_302","302","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.01","Penyusunan panduan penelitian sesuai panduan Dikti","2","Honor/Upah","650.1.2.02.01.2.12.42"
"mak_12_42_303","303","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.01","Penyusunan panduan penelitian sesuai panduan Dikti","3","Sewa","650.1.2.02.01.3.12.42"
"mak_12_42_304","304","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.01","Penyusunan panduan penelitian sesuai panduan Dikti","4","Outsourcing","650.1.2.02.01.4.12.42"
"mak_12_42_305","305","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.01","Penyusunan panduan penelitian sesuai panduan Dikti","5","Overhead","650.1.2.02.01.5.12.42"
"mak_12_42_306","306","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.02","Rapat koordinasi","1","Bahan habis pakai","650.1.2.02.02.1.12.42"
"mak_12_42_307","307","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.02","Rapat koordinasi","2","Honor/Upah","650.1.2.02.02.2.12.42"
"mak_12_42_308","308","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.02","Rapat koordinasi","3","Sewa","650.1.2.02.02.3.12.42"
"mak_12_42_309","309","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.02","Rapat koordinasi","4","Outsourcing","650.1.2.02.02.4.12.42"
"mak_12_42_310","310","12.42","Prodi Teknik Mesin (D3)","2","2.02","2.02.02","Rapat koordinasi","5","Overhead","650.1.2.02.02.5.12.42"
