"id","name","kota_id"
"kec1208091","PULO BANDRING","KABUPATEN ASAHAN"
"kec1208092","RAWANG PANCA ARGA","KABUPATEN ASAHAN"
"kec1208100","AIR JOMAN","KABUPATEN ASAHAN"
"kec1208101","SILAU LAUT","KABUPATEN ASAHAN"
"kec1208160","KISARAN BARAT","KABUPATEN ASAHAN"
"kec1208170","KISARAN TIMUR","KABUPATEN ASAHAN"
"kec1209010","SILIMAKUTA","KABUPATEN SIMALUNGUN"
"kec1209011","PEMATANG SILIMAHUTA","KABUPATEN SIMALUNGUN"
"kec1209020","PURBA","KABUPATEN SIMALUNGUN"
"kec1209021","HARANGGAOL HORISON","KABUPATEN SIMALUNGUN"
"kec1209030","DOLOK PARDAMEAN","KABUPATEN SIMALUNGUN"
"kec1209040","SIDAMANIK","KABUPATEN SIMALUNGUN"
"kec1209041","PEMATANG SIDAMANIK","KABUPATEN SIMALUNGUN"
"kec1209050","GIRSANG SIPANGAN BOLON","KABUPATEN SIMALUNGUN"
"kec1209060","TANAH JAWA","KABUPATEN SIMALUNGUN"
"kec1209061","HATONDUHAN","KABUPATEN SIMALUNGUN"
"kec1209070","DOLOK PANRIBUAN","KABUPATEN SIMALUNGUN"
"kec1209080","JORLANG HATARAN","KABUPATEN SIMALUNGUN"
"kec1209090","PANEI","KABUPATEN SIMALUNGUN"
"kec1209091","PANOMBEAN PANEI","KABUPATEN SIMALUNGUN"
"kec1209100","RAYA","KABUPATEN SIMALUNGUN"
"kec1209110","DOLOK SILAU","KABUPATEN SIMALUNGUN"
"kec1209120","SILAU KAHEAN","KABUPATEN SIMALUNGUN"
"kec1209130","RAYA KAHEAN","KABUPATEN SIMALUNGUN"
"kec1209140","TAPIAN DOLOK","KABUPATEN SIMALUNGUN"
"kec1209150","DOLOK BATU NANGGAR","KABUPATEN SIMALUNGUN"
"kec1209160","SIANTAR","KABUPATEN SIMALUNGUN"
"kec1209161","GUNUNG MALELA","KABUPATEN SIMALUNGUN"
"kec1209162","GUNUNG MALIGAS","KABUPATEN SIMALUNGUN"
"kec1209170","HUTABAYU RAJA","KABUPATEN SIMALUNGUN"
"kec1209171","JAWA MARAJA BAH JAMBI","KABUPATEN SIMALUNGUN"
"kec1209180","PEMATANG BANDAR","KABUPATEN SIMALUNGUN"
"kec1209181","BANDAR HULUAN","KABUPATEN SIMALUNGUN"
"kec1209190","BANDAR","KABUPATEN SIMALUNGUN"
"kec1209191","BANDAR MASILAM","KABUPATEN SIMALUNGUN"
"kec1209200","BOSAR MALIGAS","KABUPATEN SIMALUNGUN"
"kec1209210","UJUNG PADANG","KABUPATEN SIMALUNGUN"
"kec1210030","SIDIKALANG","KABUPATEN DAIRI"
"kec1210031","BERAMPU","KABUPATEN DAIRI"
"kec1210032","SITINJO","KABUPATEN DAIRI"
"kec1210040","PARBULUAN","KABUPATEN DAIRI"
"kec1210050","SUMBUL","KABUPATEN DAIRI"
"kec1210051","SILAHI SABUNGAN","KABUPATEN DAIRI"
"kec1210060","SILIMA PUNGGA-PUNGGA","KABUPATEN DAIRI"
"kec1210061","LAE PARIRA","KABUPATEN DAIRI"
"kec1210070","SIEMPAT NEMPU","KABUPATEN DAIRI"
"kec1210080","SIEMPAT NEMPU HULU","KABUPATEN DAIRI"
"kec1210090","SIEMPAT NEMPU HILIR","KABUPATEN DAIRI"
"kec1210100","TIGA LINGGA","KABUPATEN DAIRI"
"kec1210101","GUNUNG SITEMBER","KABUPATEN DAIRI"
"kec1210110","PEGAGAN HILIR","KABUPATEN DAIRI"
"kec1210120","TANAH PINEM","KABUPATEN DAIRI"
"kec1211010","MARDINGDING","KABUPATEN KARO"
"kec1211020","LAUBALENG","KABUPATEN KARO"
"kec1211030","TIGA BINANGA","KABUPATEN KARO"
"kec1211040","JUHAR","KABUPATEN KARO"
"kec1211050","MUNTE","KABUPATEN KARO"
"kec1211060","KUTA BULUH","KABUPATEN KARO"
"kec1211070","PAYUNG","KABUPATEN KARO"
"kec1211071","TIGANDERKET","KABUPATEN KARO"
"kec1211080","SIMPANG EMPAT","KABUPATEN KARO"
"kec1211081","NAMAN TERAN","KABUPATEN KARO"
"kec1211082","MERDEKA","KABUPATEN KARO"
"kec1211090","KABANJAHE","KABUPATEN KARO"
"kec1211100","BERASTAGI","KABUPATEN KARO"
"kec1211110","TIGAPANAH","KABUPATEN KARO"
"kec1211111","DOLAT RAYAT","KABUPATEN KARO"
"kec1211120","MEREK","KABUPATEN KARO"
"kec1211130","BARUSJAHE","KABUPATEN KARO"
"kec1212010","GUNUNG MERIAH","KABUPATEN DELI SERDANG"
"kec1212020","SINEMBAH TANJUNG MUDA HULU","KABUPATEN DELI SERDANG"
"kec1212030","SIBOLANGIT","KABUPATEN DELI SERDANG"
"kec1212040","KUTALIMBARU","KABUPATEN DELI SERDANG"
"kec1212050","PANCUR BATU","KABUPATEN DELI SERDANG"
"kec1212060","NAMO RAMBE","KABUPATEN DELI SERDANG"
"kec1212070","BIRU-BIRU","KABUPATEN DELI SERDANG"
"kec1212080","SINEMBAH TANJUNG MUDA HILIR","KABUPATEN DELI SERDANG"
"kec1212090","BANGUN PURBA","KABUPATEN DELI SERDANG"
"kec1212190","GALANG","KABUPATEN DELI SERDANG"
"kec1212200","TANJUNG MORAWA","KABUPATEN DELI SERDANG"
"kec1212210","PATUMBAK","KABUPATEN DELI SERDANG"
"kec1212220","DELI TUA","KABUPATEN DELI SERDANG"
"kec1212230","SUNGGAL","KABUPATEN DELI SERDANG"
"kec1212240","HAMPARAN PERAK","KABUPATEN DELI SERDANG"
"kec1212250","LABUHAN DELI","KABUPATEN DELI SERDANG"
"kec1212260","PERCUT SEI TUAN","KABUPATEN DELI SERDANG"
"kec1212270","BATANG KUIS","KABUPATEN DELI SERDANG"
"kec1212280","PANTAI LABU","KABUPATEN DELI SERDANG"
"kec1212290","BERINGIN","KABUPATEN DELI SERDANG"
"kec1212300","LUBUK PAKAM","KABUPATEN DELI SERDANG"
"kec1212310","PAGAR MERBAU","KABUPATEN DELI SERDANG"
"kec1213010","BOHOROK","KABUPATEN LANGKAT"
"kec1213011","SIRAPIT","KABUPATEN LANGKAT"
"kec1213020","SALAPIAN","KABUPATEN LANGKAT"
"kec1213021","KUTAMBARU","KABUPATEN LANGKAT"
"kec1213030","SEI BINGAI","KABUPATEN LANGKAT"
"kec1213040","KUALA","KABUPATEN LANGKAT"
"kec1213050","SELESAI","KABUPATEN LANGKAT"
"kec1213060","BINJAI","KABUPATEN LANGKAT"
"kec1213070","STABAT","KABUPATEN LANGKAT"
"kec1213080","WAMPU","KABUPATEN LANGKAT"
"kec1213090","BATANG SERANGAN","KABUPATEN LANGKAT"
"kec1213100","SAWIT SEBERANG","KABUPATEN LANGKAT"
"kec1213110","PADANG TUALANG","KABUPATEN LANGKAT"
"kec1213120","HINAI","KABUPATEN LANGKAT"
"kec1213130","SECANGGANG","KABUPATEN LANGKAT"
"kec1213140","TANJUNG PURA","KABUPATEN LANGKAT"
"kec1213150","GEBANG","KABUPATEN LANGKAT"
"kec1213160","BABALAN","KABUPATEN LANGKAT"
"kec1213170","SEI LEPAN","KABUPATEN LANGKAT"
"kec1213180","BRANDAN BARAT","KABUPATEN LANGKAT"
"kec1213190","BESITANG","KABUPATEN LANGKAT"
"kec1213200","PANGKALAN SUSU","KABUPATEN LANGKAT"
"kec1213201","PEMATANG JAYA","KABUPATEN LANGKAT"
"kec1214010","HIBALA","KABUPATEN NIAS SELATAN"
"kec1214011","TANAH MASA","KABUPATEN NIAS SELATAN"
"kec1214020","PULAU-PULAU BATU","KABUPATEN NIAS SELATAN"
"kec1214021","PULAU-PULAU BATU TIMUR","KABUPATEN NIAS SELATAN"
"kec1214022","SIMUK","KABUPATEN NIAS SELATAN"
"kec1214023","PULAU-PULAU BATU BARAT","KABUPATEN NIAS SELATAN"
"kec1214024","PULAU-PULAU BATU UTARA","KABUPATEN NIAS SELATAN"
"kec1214030","TELUK DALAM","KABUPATEN NIAS SELATAN"
"kec1214031","FANAYAMA","KABUPATEN NIAS SELATAN"
"kec1214032","TOMA","KABUPATEN NIAS SELATAN"
"kec1214033","MANIAMOLO","KABUPATEN NIAS SELATAN"
"kec1214034","MAZINO","KABUPATEN NIAS SELATAN"
"kec1214035","LUAHAGUNDRE MANIAMOLO","KABUPATEN NIAS SELATAN"
"kec1214036","ONOLALU","KABUPATEN NIAS SELATAN"
"kec1214040","AMANDRAYA","KABUPATEN NIAS SELATAN"
"kec1214041","ARAMO","KABUPATEN NIAS SELATAN"
"kec1214042","ULUSUSUA","KABUPATEN NIAS SELATAN"
"kec1214050","LAHUSA","KABUPATEN NIAS SELATAN"
"kec1214051","SIDUAORI","KABUPATEN NIAS SELATAN"
"kec1214052","SOMAMBAWA","KABUPATEN NIAS SELATAN"
"kec1214060","GOMO","KABUPATEN NIAS SELATAN"
"kec1214061","SUSUA","KABUPATEN NIAS SELATAN"
"kec1214062","MAZO","KABUPATEN NIAS SELATAN"
"kec1214063","UMBUNASI","KABUPATEN NIAS SELATAN"
"kec1214064","IDANOTAE","KABUPATEN NIAS SELATAN"
"kec1214065","ULUIDANOTAE","KABUPATEN NIAS SELATAN"
"kec1214066","BORONADU","KABUPATEN NIAS SELATAN"
"kec1214070","LOLOMATUA","KABUPATEN NIAS SELATAN"
"kec1214071","ULUNOYO","KABUPATEN NIAS SELATAN"
"kec1214072","HURUNA","KABUPATEN NIAS SELATAN"
"kec1214080","LOLOWA'U","KABUPATEN NIAS SELATAN"
"kec1214081","HILIMEGAI","KABUPATEN NIAS SELATAN"
"kec1214082","OOU","KABUPATEN NIAS SELATAN"
"kec1214083","ONOHAZUMBA","KABUPATEN NIAS SELATAN"
"kec1214084","HILISALAWAAHE","KABUPATEN NIAS SELATAN"
"kec1215010","PAKKAT","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215020","ONAN GANJANG","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215030","SIJAMA POLANG","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215040","DOLOK SANGGUL","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215050","LINTONG NIHUTA","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215060","PARANGINAN","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215070","BAKTI RAJA","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215080","POLLUNG","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215090","PARLILITAN","KABUPATEN HUMBANG HASUNDUTAN"
"kec1215100","TARA BINTANG","KABUPATEN HUMBANG HASUNDUTAN"
"kec1216010","SALAK","KABUPATEN PAKPAK BHARAT"
"kec1216011","SITELLU TALI URANG JEHE","KABUPATEN PAKPAK BHARAT"
"kec1216012","PAGINDAR","KABUPATEN PAKPAK BHARAT"
"kec1216013","SITELLU TALI URANG JULU","KABUPATEN PAKPAK BHARAT"
"kec1216014","PERGETTENG-GETTENG SENGKUT","KABUPATEN PAKPAK BHARAT"
"kec1216020","KERAJAAN","KABUPATEN PAKPAK BHARAT"
"kec1216021","TINADA","KABUPATEN PAKPAK BHARAT"
"kec1216022","SIEMPAT RUBE","KABUPATEN PAKPAK BHARAT"
"kec1217010","SIANJUR MULA MULA","KABUPATEN SAMOSIR"
"kec1217020","HARIAN","KABUPATEN SAMOSIR"
"kec1217030","SITIO-TIO","KABUPATEN SAMOSIR"
"kec1217040","ONAN RUNGGU","KABUPATEN SAMOSIR"
"kec1217050","NAINGGOLAN","KABUPATEN SAMOSIR"
"kec1217060","PALIPI","KABUPATEN SAMOSIR"
"kec1217070","RONGGUR NIHUTA","KABUPATEN SAMOSIR"
"kec1217080","PANGURURAN","KABUPATEN SAMOSIR"
"kec1217090","SIMANINDO","KABUPATEN SAMOSIR"
"kec1218010","KOTARIH","KABUPATEN SERDANG BEDAGAI"
"kec1218011","SILINDA","KABUPATEN SERDANG BEDAGAI"
"kec1218012","BINTANG BAYU","KABUPATEN SERDANG BEDAGAI"
"kec1218020","DOLOK MASIHUL","KABUPATEN SERDANG BEDAGAI"
"kec1218021","SERBAJADI","KABUPATEN SERDANG BEDAGAI"
"kec1218030","SIPISPIS","KABUPATEN SERDANG BEDAGAI"
"kec1218040","DOLOK MERAWAN","KABUPATEN SERDANG BEDAGAI"
"kec1218050","TEBINGTINGGI","KABUPATEN SERDANG BEDAGAI"
"kec1218051","TEBING SYAHBANDAR","KABUPATEN SERDANG BEDAGAI"
"kec1218060","BANDAR KHALIPAH","KABUPATEN SERDANG BEDAGAI"
"kec1218070","TANJUNG BERINGIN","KABUPATEN SERDANG BEDAGAI"
"kec1218080","SEI RAMPAH","KABUPATEN SERDANG BEDAGAI"
"kec1218081","SEI BAMBAN","KABUPATEN SERDANG BEDAGAI"
"kec1218090","TELUK MENGKUDU","KABUPATEN SERDANG BEDAGAI"
"kec1218100","PERBAUNGAN","KABUPATEN SERDANG BEDAGAI"
"kec1218101","PEGAJAHAN","KABUPATEN SERDANG BEDAGAI"
"kec1218110","PANTAI CERMIN","KABUPATEN SERDANG BEDAGAI"
"kec1219010","SEI BALAI","KABUPATEN BATU BARA"
"kec1219020","TANJUNG TIRAM","KABUPATEN BATU BARA"
"kec1219030","TALAWI","KABUPATEN BATU BARA"
"kec1219040","LIMAPULUH","KABUPATEN BATU BARA"
"kec1219050","AIR PUTIH","KABUPATEN BATU BARA"
"kec1219060","SEI SUKA","KABUPATEN BATU BARA"
"kec1219070","MEDANG DERAS","KABUPATEN BATU BARA"
"kec1220010","BATANG ONANG","KABUPATEN PADANG LAWAS UTARA"
"kec1220020","PADANG BOLAK JULU","KABUPATEN PADANG LAWAS UTARA"
"kec1220030","PORTIBI","KABUPATEN PADANG LAWAS UTARA"
"kec1220040","PADANG BOLAK","KABUPATEN PADANG LAWAS UTARA"
"kec1220050","SIMANGAMBAT","KABUPATEN PADANG LAWAS UTARA"
"kec1220060","HALONGONAN","KABUPATEN PADANG LAWAS UTARA"
"kec1220070","DOLOK","KABUPATEN PADANG LAWAS UTARA"
"kec1220080","DOLOK SIGOMPULON","KABUPATEN PADANG LAWAS UTARA"
"kec1220090","HULU SIHAPAS","KABUPATEN PADANG LAWAS UTARA"
"kec1221010","SOSOPAN","KABUPATEN PADANG LAWAS"
"kec1221020","ULU BARUMUN","KABUPATEN PADANG LAWAS"
"kec1221030","BARUMUN","KABUPATEN PADANG LAWAS"
"kec1221031","BARUMUN SELATAN","KABUPATEN PADANG LAWAS"
"kec1221040","LUBUK BARUMUN","KABUPATEN PADANG LAWAS"
"kec1221050","SOSA","KABUPATEN PADANG LAWAS"
"kec1221060","BATANG LUBU SUTAM","KABUPATEN PADANG LAWAS"
"kec1221070","HUTA RAJA TINGGI","KABUPATEN PADANG LAWAS"
"kec1221080","HURISTAK","KABUPATEN PADANG LAWAS"
"kec1221090","BARUMUN TENGAH","KABUPATEN PADANG LAWAS"
"kec1221091","AEK NABARA BARUMUN","KABUPATEN PADANG LAWAS"
"kec1221092","SIHAPAS BARUMUN","KABUPATEN PADANG LAWAS"
"kec1222010","SUNGAI KANAN","KABUPATEN LABUHAN BATU SELATAN"
"kec1222020","TORGAMBA","KABUPATEN LABUHAN BATU SELATAN"
"kec1222030","KOTA PINANG","KABUPATEN LABUHAN BATU SELATAN"
"kec1222040","SILANGKITANG","KABUPATEN LABUHAN BATU SELATAN"
"kec1222050","KAMPUNG RAKYAT","KABUPATEN LABUHAN BATU SELATAN"
"kec1223010","NA IX-X","KABUPATEN LABUHAN BATU UTARA"
"kec1223020","MARBAU","KABUPATEN LABUHAN BATU UTARA"
"kec1223030","AEK KUO","KABUPATEN LABUHAN BATU UTARA"
"kec1223040","AEK NATAS","KABUPATEN LABUHAN BATU UTARA"
"kec1223050","KUALUH SELATAN","KABUPATEN LABUHAN BATU UTARA"
"kec1223060","KUALUH HILIR","KABUPATEN LABUHAN BATU UTARA"
"kec1223070","KUALUH HULU","KABUPATEN LABUHAN BATU UTARA"
"kec1223080","KUALUH LEIDONG","KABUPATEN LABUHAN BATU UTARA"
"kec1224010","TUGALA OYO","KABUPATEN NIAS UTARA"
"kec1224020","ALASA","KABUPATEN NIAS UTARA"
"kec1224030","ALASA TALU MUZOI","KABUPATEN NIAS UTARA"
"kec1224040","NAMOHALU ESIWA","KABUPATEN NIAS UTARA"
"kec1224050","SITOLU ORI","KABUPATEN NIAS UTARA"
"kec1224060","TUHEMBERUA","KABUPATEN NIAS UTARA"
"kec1224070","SAWO","KABUPATEN NIAS UTARA"
"kec1224080","LOTU","KABUPATEN NIAS UTARA"
"kec1224090","LAHEWA TIMUR","KABUPATEN NIAS UTARA"
"kec1224100","AFULU","KABUPATEN NIAS UTARA"
"kec1224110","LAHEWA","KABUPATEN NIAS UTARA"
"kec1225010","SIROMBU","KABUPATEN NIAS BARAT"
"kec1225020","LAHOMI","KABUPATEN NIAS BARAT"
"kec1225030","ULU MORO O","KABUPATEN NIAS BARAT"
"kec1225040","LOLOFITU MOI","KABUPATEN NIAS BARAT"
"kec1225050","MANDREHE UTARA","KABUPATEN NIAS BARAT"
"kec1225060","MANDREHE","KABUPATEN NIAS BARAT"
"kec1225070","MANDREHE BARAT","KABUPATEN NIAS BARAT"
"kec1225080","MORO O","KABUPATEN NIAS BARAT"
"kec1271010","SIBOLGA UTARA","KOTA SIBOLGA"
"kec1271020","SIBOLGA KOTA","KOTA SIBOLGA"
"kec1271030","SIBOLGA SELATAN","KOTA SIBOLGA"
"kec1271031","SIBOLGA SAMBAS","KOTA SIBOLGA"
"kec1272010","DATUK BANDAR","KOTA TANJUNG BALAI"
"kec1272011","DATUK BANDAR TIMUR","KOTA TANJUNG BALAI"
"kec1272020","TANJUNG BALAI SELATAN","KOTA TANJUNG BALAI"
"kec1272030","TANJUNG BALAI UTARA","KOTA TANJUNG BALAI"
"kec1272040","SEI TUALANG RASO","KOTA TANJUNG BALAI"
"kec1272050","TELUK NIBUNG","KOTA TANJUNG BALAI"
"kec1273010","SIANTAR MARIHAT","KOTA PEMATANG SIANTAR"
"kec1273011","SIANTAR MARIMBUN","KOTA PEMATANG SIANTAR"
"kec1273020","SIANTAR SELATAN","KOTA PEMATANG SIANTAR"
"kec1273030","SIANTAR BARAT","KOTA PEMATANG SIANTAR"
"kec1273040","SIANTAR UTARA","KOTA PEMATANG SIANTAR"
"kec1273050","SIANTAR TIMUR","KOTA PEMATANG SIANTAR"
"kec1273060","SIANTAR MARTOBA","KOTA PEMATANG SIANTAR"
"kec1273061","SIANTAR SITALASARI","KOTA PEMATANG SIANTAR"
"kec1274010","PADANG HULU","KOTA TEBING TINGGI"
"kec1274011","TEBING TINGGI KOTA","KOTA TEBING TINGGI"
"kec1274020","RAMBUTAN","KOTA TEBING TINGGI"
"kec1274021","BAJENIS","KOTA TEBING TINGGI"
"kec1274030","PADANG HILIR","KOTA TEBING TINGGI"
"kec1275010","MEDAN TUNTUNGAN","KOTA MEDAN"
"kec1275020","MEDAN JOHOR","KOTA MEDAN"
"kec1275030","MEDAN AMPLAS","KOTA MEDAN"
"kec1275040","MEDAN DENAI","KOTA MEDAN"
"kec1275050","MEDAN AREA","KOTA MEDAN"
"kec1275060","MEDAN KOTA","KOTA MEDAN"
"kec1275070","MEDAN MAIMUN","KOTA MEDAN"
"kec1275080","MEDAN POLONIA","KOTA MEDAN"
"kec1275090","MEDAN BARU","KOTA MEDAN"
"kec1275100","MEDAN SELAYANG","KOTA MEDAN"
"kec1275110","MEDAN SUNGGAL","KOTA MEDAN"
"kec1275120","MEDAN HELVETIA","KOTA MEDAN"
"kec1275130","MEDAN PETISAH","KOTA MEDAN"
"kec1275140","MEDAN BARAT","KOTA MEDAN"
"kec1275150","MEDAN TIMUR","KOTA MEDAN"
"kec1275160","MEDAN PERJUANGAN","KOTA MEDAN"
"kec1275170","MEDAN TEMBUNG","KOTA MEDAN"
"kec1275180","MEDAN DELI","KOTA MEDAN"
"kec1275190","MEDAN LABUHAN","KOTA MEDAN"
"kec1275200","MEDAN MARELAN","KOTA MEDAN"
"kec1275210","MEDAN BELAWAN","KOTA MEDAN"
"kec1276010","BINJAI SELATAN","KOTA BINJAI"
"kec1276020","BINJAI KOTA","KOTA BINJAI"
"kec1276030","BINJAI TIMUR","KOTA BINJAI"
"kec1276040","BINJAI UTARA","KOTA BINJAI"
"kec1276050","BINJAI BARAT","KOTA BINJAI"
"kec1277010","PADANGSIDIMPUAN TENGGARA","KOTA PADANGSIDIMPUAN"
"kec1277020","PADANGSIDIMPUAN SELATAN","KOTA PADANGSIDIMPUAN"
"kec1277030","PADANGSIDIMPUAN BATUNADUA","KOTA PADANGSIDIMPUAN"
"kec1277040","PADANGSIDIMPUAN UTARA","KOTA PADANGSIDIMPUAN"
"kec1277050","PADANGSIDIMPUAN HUTAIMBARU","KOTA PADANGSIDIMPUAN"
"kec1277051","PADANGSIDIMPUAN ANGKOLA JULU","KOTA PADANGSIDIMPUAN"
"kec1278010","GUNUNGSITOLI IDANOI","KOTA GUNUNGSITOLI"
"kec1278020","GUNUNGSITOLI SELATAN","KOTA GUNUNGSITOLI"
"kec1278030","GUNUNGSITOLI BARAT","KOTA GUNUNGSITOLI"
"kec1278040","GUNUNG SITOLI","KOTA GUNUNGSITOLI"
"kec1278050","GUNUNGSITOLI ALO OA","KOTA GUNUNGSITOLI"
"kec1278060","GUNUNGSITOLI UTARA","KOTA GUNUNGSITOLI"
"kec1301011","PAGAI SELATAN","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301012","SIKAKAP","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301013","PAGAI UTARA","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301021","SIPORA SELATAN","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301022","SIPORA UTARA","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301030","SIBERUT SELATAN","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301031","SEBERUT BARAT DAYA","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301032","SIBERUT TENGAH","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301040","SIBERUT UTARA","KABUPATEN KEPULAUAN MENTAWAI"
"kec1301041","SIBERUT BARAT","KABUPATEN KEPULAUAN MENTAWAI"
"kec1302011","SILAUT","KABUPATEN PESISIR SELATAN"
"kec1302012","LUNANG","KABUPATEN PESISIR SELATAN"
"kec1302020","BASA AMPEK BALAI TAPAN","KABUPATEN PESISIR SELATAN"
"kec1302021","RANAH AMPEK HULU TAPAN","KABUPATEN PESISIR SELATAN"
"kec1302030","PANCUNG SOAL","KABUPATEN PESISIR SELATAN"
"kec1302031","AIRPURA","KABUPATEN PESISIR SELATAN"
"kec1302040","LINGGO SARI BAGANTI","KABUPATEN PESISIR SELATAN"
"kec1302050","RANAH PESISIR","KABUPATEN PESISIR SELATAN"
"kec1302060","LENGAYANG","KABUPATEN PESISIR SELATAN"
"kec1302070","SUTERA","KABUPATEN PESISIR SELATAN"
"kec1302080","BATANG KAPAS","KABUPATEN PESISIR SELATAN"
"kec1302090","IV JURAI","KABUPATEN PESISIR SELATAN"
"kec1302100","BAYANG","KABUPATEN PESISIR SELATAN"
"kec1302101","IV  NAGARI BAYANG UTARA","KABUPATEN PESISIR SELATAN"
"kec1302110","KOTO XI TARUSAN","KABUPATEN PESISIR SELATAN"
"kec1303040","PANTAI CERMIN","KABUPATEN SOLOK"
"kec1303050","LEMBAH GUMANTI","KABUPATEN SOLOK"
"kec1303051","HILIRAN GUMANTI","KABUPATEN SOLOK"
"kec1303060","PAYUNG SEKAKI","KABUPATEN SOLOK"
"kec1303061","TIGO LURAH","KABUPATEN SOLOK"
"kec1303070","LEMBANG JAYA","KABUPATEN SOLOK"
"kec1303071","DANAU KEMBAR","KABUPATEN SOLOK"
"kec1303080","GUNUNG TALANG","KABUPATEN SOLOK"
"kec1303090","BUKIT SUNDI","KABUPATEN SOLOK"
"kec1303100","IX KOTO SUNGAI LASI","KABUPATEN SOLOK"
"kec1303110","KUBUNG","KABUPATEN SOLOK"
"kec1303120","X KOTO DIATAS","KABUPATEN SOLOK"
"kec1303130","X KOTO SINGKARAK","KABUPATEN SOLOK"
"kec1303140","JUNJUNG SIRIH","KABUPATEN SOLOK"
"kec1304050","KAMANG BARU","KABUPATEN SIJUNJUNG"
"kec1304060","TANJUNG GADANG","KABUPATEN SIJUNJUNG"
"kec1304070","SIJUNJUNG","KABUPATEN SIJUNJUNG"
"kec1304071","LUBUK TAROK","KABUPATEN SIJUNJUNG"
"kec1304080","IV NAGARI","KABUPATEN SIJUNJUNG"
"kec1304090","KUPITAN","KABUPATEN SIJUNJUNG"
"kec1304100","KOTO TUJUH","KABUPATEN SIJUNJUNG"
"kec1304110","SUMPUR KUDUS","KABUPATEN SIJUNJUNG"
"kec1305010","SEPULUH KOTO","KABUPATEN TANAH DATAR"
"kec1305020","BATIPUH","KABUPATEN TANAH DATAR"
"kec1305021","BATIPUH SELATAN","KABUPATEN TANAH DATAR"
"kec1305030","PARIANGAN","KABUPATEN TANAH DATAR"
"kec1305040","RAMBATAN","KABUPATEN TANAH DATAR"
"kec1305050","LIMA KAUM","KABUPATEN TANAH DATAR"
"kec1305060","TANJUNG EMAS","KABUPATEN TANAH DATAR"
"kec1305070","PADANG GANTING","KABUPATEN TANAH DATAR"
"kec1305080","LINTAU BUO","KABUPATEN TANAH DATAR"
"kec1305081","LINTAU BUO UTARA","KABUPATEN TANAH DATAR"
"kec1305090","SUNGAYANG","KABUPATEN TANAH DATAR"
"kec1305100","SUNGAI TARAB","KABUPATEN TANAH DATAR"
"kec1305110","SALIMPAUNG","KABUPATEN TANAH DATAR"
"kec1305111","TANJUNG BARU","KABUPATEN TANAH DATAR"
"kec1306010","BATANG ANAI","KABUPATEN PADANG PARIAMAN"
"kec1306020","LUBUK ALUNG","KABUPATEN PADANG PARIAMAN"
"kec1306021","SINTUK TOBOH GADANG","KABUPATEN PADANG PARIAMAN"
"kec1306030","ULAKAN TAPAKIS","KABUPATEN PADANG PARIAMAN"
"kec1306040","NAN SABARIS","KABUPATEN PADANG PARIAMAN"
"kec1306050","2 X 11 ENAM LINGKUNG","KABUPATEN PADANG PARIAMAN"
"kec1306051","ENAM LINGKUNG","KABUPATEN PADANG PARIAMAN"
"kec1306052","2 X 11 KAYU TANAM","KABUPATEN PADANG PARIAMAN"
"kec1306060","VII KOTO SUNGAI SARIAK","KABUPATEN PADANG PARIAMAN"
"kec1306061","PATAMUAN","KABUPATEN PADANG PARIAMAN"
"kec1306062","PADANG SAGO","KABUPATEN PADANG PARIAMAN"
"kec1306070","V KOTO KP DALAM","KABUPATEN PADANG PARIAMAN"
"kec1306071","V KOTO TIMUR","KABUPATEN PADANG PARIAMAN"
"kec1306080","SUNGAI LIMAU","KABUPATEN PADANG PARIAMAN"
"kec1306081","BATANG GASAN","KABUPATEN PADANG PARIAMAN"
"kec1306090","SUNGAI GERINGGING","KABUPATEN PADANG PARIAMAN"
"kec1306100","IV KOTO AUR MALINTANG","KABUPATEN PADANG PARIAMAN"
"kec1307010","TANJUNG MUTIARA","KABUPATEN AGAM"
"kec1307020","LUBUK BASUNG","KABUPATEN AGAM"
"kec1307021","AMPEK NAGARI","KABUPATEN AGAM"
"kec1307030","TANJUNG RAYA","KABUPATEN AGAM"
"kec1307040","MATUR","KABUPATEN AGAM"
"kec1307050","IV KOTO","KABUPATEN AGAM"
"kec1307051","MALALAK","KABUPATEN AGAM"
"kec1307061","BANUHAMPU","KABUPATEN AGAM"
"kec1307062","SUNGAI PUA","KABUPATEN AGAM"
"kec1307070","AMPEK ANGKEK","KABUPATEN AGAM"
"kec1307071","CANDUANG","KABUPATEN AGAM"
"kec1307080","BASO","KABUPATEN AGAM"
"kec1307090","TILATANG KAMANG","KABUPATEN AGAM"
