"id","name","kecamatan_id"
"kel1103091007","KEUMUMU HULU","LABUHAN HAJI TIMUR"
"kel1103091008","BEUTONG","LABUHAN HAJI TIMUR"
"kel1103091009","PEUNALOP","LABUHAN HAJI TIMUR"
"kel1103091010","GUNUNG ROTAN","LABUHAN HAJI TIMUR"
"kel1103091011","KEUMUMU SEBERANG","LABUHAN HAJI TIMUR"
"kel1103091012","SAWANG INDAH","LABUHAN HAJI TIMUR"
"kel1103092001","PULO IE","LABUHAN HAJI BARAT"
"kel1103092002","SUAK LOKAN","LABUHAN HAJI BARAT"
"kel1103092003","IKU LHUNG","LABUHAN HAJI BARAT"
"kel1103092004","PANTE GEULIMA","LABUHAN HAJI BARAT"
"kel1103092005","BLANG BARU","LABUHAN HAJI BARAT"
"kel1103092006","BLANG POROH","LABUHAN HAJI BARAT"
"kel1103092007","KUTA IBOH","LABUHAN HAJI BARAT"
"kel1103092008","TUTONG","LABUHAN HAJI BARAT"
"kel1103092009","UJUNG PADANG","LABUHAN HAJI BARAT"
"kel1103092010","TENGAH IBOH","LABUHAN HAJI BARAT"
"kel1103092011","PEULOKAN","LABUHAN HAJI BARAT"
"kel1103092012","KUTA TRIENG","LABUHAN HAJI BARAT"
"kel1103092013","PANTON PAWOH","LABUHAN HAJI BARAT"
"kel1103092014","BATEE MEUCANANG","LABUHAN HAJI BARAT"
"kel1103092015","PANTON RUBEK","LABUHAN HAJI BARAT"
"kel1104010021","MUARA BARU","LAWE ALAS"
"kel1104010022","PASIR BANGUN","LAWE ALAS"
"kel1104010023","NGKERAN","LAWE ALAS"
"kel1104010024","LAWE KONGKIR","LAWE ALAS"
"kel1104010025","KUBU","LAWE ALAS"
"kel1104010026","KUTA CINGKAM II","LAWE ALAS"
"kel1104010027","KUTA CINGKAM I","LAWE ALAS"
"kel1104010028","LAWE SEMPILANG","LAWE ALAS"
"kel1104010029","KUTA BATU II","LAWE ALAS"
"kel1104010030","KUTA BATU I","LAWE ALAS"
"kel1104010031","PRAPAT BATU NUNGGUL","LAWE ALAS"
"kel1104010032","PULO SEPANG","LAWE ALAS"
"kel1104010034","PAYA MUNJE","LAWE ALAS"
"kel1104010035","DARUL AMIN","LAWE ALAS"
"kel1104010036","LAWE LUBANG INDAH","LAWE ALAS"
"kel1104010037","BATU HAMPARAN","LAWE ALAS"
"kel1104010038","RIH MBELANG","LAWE ALAS"
"kel1104010039","KUTE BATU BARU","LAWE ALAS"
"kel1104010040","RUMAH KAMPUNG","LAWE ALAS"
"kel1104010041","PASEKH PEKHMATE","LAWE ALAS"
"kel1104010042","PASIR NUNGGUL","LAWE ALAS"
"kel1104010043","LAWE KONGKIR HILIR","LAWE ALAS"
"kel1104010044","PULO NDADAP","LAWE ALAS"
"kel1104010045","PINTU KHIMBE","LAWE ALAS"
"kel1104010046","PULO GADUNG","LAWE ALAS"
"kel1104010047","CINGKAM MERANGGUN","LAWE ALAS"
"kel1104010048","PASIR NUNANG","LAWE ALAS"
"kel1104010049","DELENG KUKUSEN","LAWE ALAS"
"kel1104011001","PENGUHAPAN","BABUL RAHMAH"
"kel1104011002","SALIM PIPIT","BABUL RAHMAH"
"kel1104011003","LAWE SUMUR","BABUL RAHMAH"
"kel1104011004","UNING SIGUGUR","BABUL RAHMAH"
"kel1104011005","KUTA LANG LANG","BABUL RAHMAH"
"kel1104011006","LUMBAN SITIO TIO","BABUL RAHMAH"
"kel1104011007","MERANTI","BABUL RAHMAH"
"kel1104011008","PERDAMEAN","BABUL RAHMAH"
"kel1104011009","MUTIARA DAMAI","BABUL RAHMAH"
"kel1104011010","LUMBAN TUA","BABUL RAHMAH"
"kel1104011011","DOLOK NAULI","BABUL RAHMAH"
"kel1104011012","TUHI JONGKAT","BABUL RAHMAH"
"kel1104011013","TITI MAS","BABUL RAHMAH"
"kel1104011017","LAWE MALUN","BABUL RAHMAH"
"kel1104011018","ALUR BANING","BABUL RAHMAH"
"kel1104011019","SIGAI INDAH","BABUL RAHMAH"
"kel1104011020","SUMUR ALAS","BABUL RAHMAH"
"kel1104011021","TUAH MESADE","BABUL RAHMAH"
"kel1104011022","LINGGA ALAS","BABUL RAHMAH"
"kel1104011023","RAMBUNG TUBUNG","BABUL RAHMAH"
"kel1104011024","SPERINDING","BABUL RAHMAH"
"kel1104011025","TANAH SUBUR","BABUL RAHMAH"
"kel1104011026","PINGGAN MBLANG","BABUL RAHMAH"
"kel1104011027","UKIR DELENG","BABUL RAHMAH"
"kel1104011028","ALAS MESIKHAT","BABUL RAHMAH"
"kel1104011029","TITI HARAPAN","BABUL RAHMAH"
"kel1104011030","ALUR BARU","BABUL RAHMAH"
"kel1104012001","ALUR LANGSAT","TANOH ALAS"
"kel1104012002","LAWE TUNGKAL","TANOH ALAS"
"kel1104012003","RUMAH LUAR","TANOH ALAS"
"kel1104012005","RAMBAH SAYANG","TANOH ALAS"
"kel1104012006","JAMBUR DAMAR","TANOH ALAS"
"kel1104012007","TENEMBAK ALAS","TANOH ALAS"
"kel1104012008","SALIM PINIM","TANOH ALAS"
"kel1104012009","RUTUNG MBELANG","TANOH ALAS"
"kel1104012010","SETAMBUL JAYA","TANOH ALAS"
"kel1104012011","ALUR NANGKA","TANOH ALAS"
"kel1104012012","TIMANG RASA","TANOH ALAS"
"kel1104012013","JAMBUR PERMATA","TANOH ALAS"
"kel1104012014","KUTE MEJILE","TANOH ALAS"
"kel1104012015","SALIM PINIM II","TANOH ALAS"
"kel1104020011","LAWE LONING GAB","LAWE SIGALA-GALA"
"kel1104020012","LAWE LONING AMAN","LAWE SIGALA-GALA"
"kel1104020013","GABUNGAN PARSAORAN","LAWE SIGALA-GALA"
"kel1104020014","KEDATARAN GAB","LAWE SIGALA-GALA"
"kel1104020016","KUTA TENGAH","LAWE SIGALA-GALA"
"kel1104020017","TANAH BARU","LAWE SIGALA-GALA"
"kel1104020018","LAWE SIGALA TIMUR","LAWE SIGALA-GALA"
"kel1104020019","LAWE SIGALA BARAT","LAWE SIGALA-GALA"
"kel1104020020","SUKA DAMAI","LAWE SIGALA-GALA"
"kel1104020021","LAWE SIGALA II","LAWE SIGALA-GALA"
"kel1104020022","LAWE TUA GAB","LAWE SIGALA-GALA"
"kel1104020023","BUKIT MERDEKA","LAWE SIGALA-GALA"
"kel1104020024","LAWE KESUMPAT","LAWE SIGALA-GALA"
"kel1104020027","DARUL AMAN","LAWE SIGALA-GALA"
"kel1104020035","LAWE LONING SEPAKAT","LAWE SIGALA-GALA"
"kel1104020036","GAYA JAYA","LAWE SIGALA-GALA"
"kel1104020037","LAWE LONING I","LAWE SIGALA-GALA"
"kel1104020038","LAWE RAKAT","LAWE SIGALA-GALA"
"kel1104020039","SUKA MAJU","LAWE SIGALA-GALA"
"kel1104020040","SUKA JAYA","LAWE SIGALA-GALA"
"kel1104020041","LAWE SERKE","LAWE SIGALA-GALA"
"kel1104020042","LAWE TUA PERSATUAN","LAWE SIGALA-GALA"
"kel1104020043","LAWE TUA MAKMUR","LAWE SIGALA-GALA"
"kel1104020044","BUKIT SEPAKAT","LAWE SIGALA-GALA"
"kel1104020045","ENMYA BATU DUA RATUS","LAWE SIGALA-GALA"
"kel1104020046","SEBUNGKE","LAWE SIGALA-GALA"
"kel1104020047","LAWE LONING HAKHAPEN","LAWE SIGALA-GALA"
"kel1104020048","NDAUH NI TENGGAU","LAWE SIGALA-GALA"
"kel1104020049","KERTIMBANG","LAWE SIGALA-GALA"
"kel1104020050","LAWE SIGALA BARAT JAYA","LAWE SIGALA-GALA"
"kel1104020051","LAWE PEKHIDINAN","LAWE SIGALA-GALA"
"kel1104020052","GELAH MUSARA","LAWE SIGALA-GALA"
"kel1104020053","MULIE DAME","LAWE SIGALA-GALA"
"kel1104020054","KARYA INDAH","LAWE SIGALA-GALA"
"kel1104020055","KAYU MBELIN","LAWE SIGALA-GALA"
"kel1104021002","MUARA SITULEN","BABUL MAKMUR"
"kel1104021003","PARDAMEAN","BABUL MAKMUR"
"kel1104021004","SEJAHTERA","BABUL MAKMUR"
"kel1104021005","KAMPUNG BHAKTI","BABUL MAKMUR"
"kel1104021006","LAWE PERBUNGA","BABUL MAKMUR"
"kel1104021007","CINTA DAMAI","BABUL MAKMUR"
"kel1104021008","PARDOMUAN II","BABUL MAKMUR"
"kel1104021009","LAWE DESKI SABAS","BABUL MAKMUR"
"kel1104021010","PARDOMUAN I","BABUL MAKMUR"
"kel1104021011","LAWE DESKI I","BABUL MAKMUR"
"kel1104021017","MUSARA SETIA","BABUL MAKMUR"
"kel1104021018","SEJAHTERA BARU","BABUL MAKMUR"
"kel1104021019","TANOH ALAS","BABUL MAKMUR"
"kel1104021020","CINTA MAKMUR","BABUL MAKMUR"
"kel1104021021","LAWE MANTIK","BABUL MAKMUR"
"kel1104021022","KUTE MAKMUR","BABUL MAKMUR"
"kel1104021023","LAWE DESKY TONGAH","BABUL MAKMUR"
"kel1104021024","LAWE TAWAKH","BABUL MAKMUR"
"kel1104021025","SABILUSSALAM","BABUL MAKMUR"
"kel1104021026","DESKI JAYA","BABUL MAKMUR"
"kel1104021027","PINTU ALAS","BABUL MAKMUR"
"kel1104022001","LAWE KINGA T TINGGI","SEMADAM"
"kel1104022002","LAWE BERINGIN HORAS","SEMADAM"
"kel1104022003","LAWE BERINGIN GAYO","SEMADAM"
"kel1104022004","SUKA MAKMUR","SEMADAM"
"kel1104022005","NGK ALUR BULUH","SEMADAM"
"kel1104022006","SIMPANG SEMADAM","SEMADAM"
"kel1104022007","SEMADAM AWAL","SEMADAM"
"kel1104022008","KEBUN SERE","SEMADAM"
"kel1104022009","SEMADAM ASAL","SEMADAM"
"kel1104022010","LAWE KINGA GAB","SEMADAM"
"kel1104022011","TITI PASIR","SEMADAM"
"kel1104022012","PASAR PUNTUNG","SEMADAM"
"kel1104022013","LAWE PETANDUK","SEMADAM"
"kel1104022014","SEPAKAT SEGENEP","SEMADAM"
"kel1104022015","KAMPUNG BARU","SEMADAM"
"kel1104022016","SELAMAT INDAH","SEMADAM"
"kel1104022017","LAWE MEJILE","SEMADAM"
"kel1104022018","LAWE KINGA LAPTER","SEMADAM"
"kel1104022019","LAWE PETANDUK I","SEMADAM"
"kel1104023001","NAGA TIMBUL","LAUSER"
"kel1104023002","GUNUNG PAK-PAK","LAUSER"
"kel1104023003","BUNBUN ALAS","LAUSER"
"kel1104023004","TANJUNG SARI","LAUSER"
"kel1104023005","BINTANG ALGA MUSARA","LAUSER"
"kel1104023006","BUKIT BINTANG INDAH","LAUSER"
"kel1104023007","SUKA DAMAI","LAUSER"
"kel1104023008","SEPAKAT","LAUSER"
"kel1104023009","PUNCE NALI","LAUSER"
"kel1104023010","SADE ATE","LAUSER"
"kel1104023011","ARIH MEJILAI","LAUSER"
"kel1104023012","UKHAT PESELUK","LAUSER"
"kel1104023013","TUNAS MUDE","LAUSER"
"kel1104023014","GAYE SENDAH","LAUSER"
"kel1104023015","KUTE HAKHAPEN","LAUSER"
"kel1104023016","TUAH KERINE","LAUSER"
"kel1104023017","LAWE SEKHAKUT","LAUSER"
"kel1104023018","BUN BUN INDAH","LAUSER"
"kel1104023019","LAUT TAWAR","LAUSER"
"kel1104023020","KANE MENDE","LAUSER"
"kel1104023021","KOMPAS","LAUSER"
"kel1104023022","BUKIT MERIAH","LAUSER"
"kel1104023023","PERMATA MUSARA","LAUSER"
"kel1104030016","TUALANG SEMBILAR","BAMBEL"
"kel1104030017","TERUTUNG PAYUNG HILIR","BAMBEL"
"kel1104030018","TERUTUNG PAYUNG HULU","BAMBEL"
"kel1104030019","LIKAT","BAMBEL"
"kel1104030020","RIKIT","BAMBEL"
"kel1104030021","KUNING I","BAMBEL"
"kel1104030022","CINTA DAMAI","BAMBEL"
"kel1104030023","KUNING II","BAMBEL"
"kel1104030024","KUTA LANG LANG","BAMBEL"
"kel1104030025","PEDESI","BAMBEL"
"kel1104030026","BIAK MULI","BAMBEL"
"kel1104030027","TERUTUNG MEGARA ASLI","BAMBEL"
"kel1104030028","PINDING","BAMBEL"
"kel1104030029","LAWE HIJO","BAMBEL"
"kel1104030034","BAMBEL GABUNGAN","BAMBEL"
"kel1104030040","PULO KEDONDONG","BAMBEL"
"kel1104030041","PULO PERENGGE","BAMBEL"
"kel1104030042","KUTE ANTARA","BAMBEL"
"kel1104030046","TERUTUNG SEPERAI","BAMBEL"
"kel1104030047","LAWE KIHING","BAMBEL"
"kel1104030048","BAMBEL","BAMBEL"
"kel1104030049","KUTE SERI","BAMBEL"
"kel1104030050","KUTA BULUH","BAMBEL"
"kel1104030051","TUALANG SEMBILAR BARU","BAMBEL"
"kel1104030052","TERUTUNG PAYUNG GABUNGAN","BAMBEL"
"kel1104030053","BIAK MULI BARU","BAMBEL"
"kel1104030054","BIAK MULI PANTE RAJA","BAMBEL"
"kel1104030055","BIAK MULI SEJAHTERA","BAMBEL"
"kel1104030056","LAWE HIJO METUAH","BAMBEL"
"kel1104030057","LAWE HIJO AMPERA","BAMBEL"
"kel1104030058","LEMBAH HAJI","BAMBEL"
"kel1104030059","KUTA LANG LANG BARU","BAMBEL"
"kel1104030060","PANCAR IMAN","BAMBEL"
"kel1104031001","MAHA SINGKIL","BUKIT TUSAM"
"kel1104031002","TENEMBAK BINTANG","BUKIT TUSAM"
"kel1104031003","ALUR BULUH","BUKIT TUSAM"
"kel1104031004","TUALANG BARU","BUKIT TUSAM"
"kel1104031005","KUTA LENGAT PAGAN","BUKIT TUSAM"
"kel1104031006","KUTA LENGAT SELIAN","BUKIT TUSAM"
"kel1104031007","KUTA LINGGA","BUKIT TUSAM"
"kel1104031008","REMA","BUKIT TUSAM"
"kel1104031009","LAWE DUA GAB","BUKIT TUSAM"
"kel1104031010","KERUKUNAN","BUKIT TUSAM"
"kel1104031012","RIKIT BUR","BUKIT TUSAM"
"kel1104031013","AMALIAH","BUKIT TUSAM"
"kel1104031014","GUMPANG","BUKIT TUSAM"
"kel1104031015","PEJUANG","BUKIT TUSAM"
"kel1104031016","SEBUDI JAYA","BUKIT TUSAM"
"kel1104031017","BAMBEL BARU","BUKIT TUSAM"
"kel1104031018","DARUSSALAM","BUKIT TUSAM"
"kel1104031019","KUTE GEKHAT","BUKIT TUSAM"
"kel1104031020","MBAK SAKO","BUKIT TUSAM"
"kel1104031021","PAYE RAMBUNG","BUKIT TUSAM"
"kel1104031022","DARUL IMAMI","BUKIT TUSAM"
"kel1104031023","RIKIT BUR II","BUKIT TUSAM"
"kel1104031024","EMPAT LIMA","BUKIT TUSAM"
"kel1104032001","KUTA LESUNG","LAWE SUMUR"
"kel1104032002","BERANDANG","LAWE SUMUR"
"kel1104032003","LAWE SUMUR","LAWE SUMUR"
"kel1104032004","TERUTUNG MEGARE LAWE PASARAN","LAWE SUMUR"
"kel1104032005","KISAM GABUNGAN","LAWE SUMUR"
"kel1104032006","PENOSAN","LAWE SUMUR"
"kel1104032007","KISAM KUTE PASIR","LAWE SUMUR"
"kel1104032008","BUAH PALA","LAWE SUMUR"
"kel1104032009","KUTE BUNIN","LAWE SUMUR"
"kel1104032010","LAWE SUMUR BARU","LAWE SUMUR"
"kel1104032011","SETIA BARU","LAWE SUMUR"
"kel1104032012","LAWE PERLAK","LAWE SUMUR"
"kel1104032013","LAWE SUMUR SEPAKAT","LAWE SUMUR"
"kel1104032014","TERUTUNG MEGARA BARU","LAWE SUMUR"
"kel1104032015","LAWE PASARAN TENGKU MBELIN","LAWE SUMUR"
"kel1104032016","KISAM LESTARI","LAWE SUMUR"
"kel1104032017","KISAM KUTA RAMBE","LAWE SUMUR"
"kel1104032018","TIGER MIKO","LAWE SUMUR"
"kel1104040001","KUTA RIH","BABUSSALAM"
"kel1104040002","KUTACANE LAMA","BABUSSALAM"
"kel1104040003","PERAPAT HILIR","BABUSSALAM"
"kel1104040004","PERAPAT HULU","BABUSSALAM"
"kel1104040005","PULO LATONG","BABUSSALAM"
"kel1104040010","KOTA KUTACANE","BABUSSALAM"
"kel1104040011","MUARA LAWE BULAN","BABUSSALAM"
"kel1104040012","MBARUNG","BABUSSALAM"
"kel1104040013","PULONAS","BABUSSALAM"
"kel1104040021","BATU BULAN I","BABUSSALAM"
"kel1104040022","BATU BULAN II","BABUSSALAM"
"kel1104040023","BATU BULAN ASLI","BABUSSALAM"
"kel1104040024","KAMPUNG RAJA","BABUSSALAM"
"kel1104040026","KAMPUNG MELAYU GABUNGAN","BABUSSALAM"
"kel1104040027","TERUTUNG PEDI","BABUSSALAM"
"kel1104040029","GUMPANG JAYA","BABUSSALAM"
"kel1104040030","BATUMBULAN BARU","BABUSSALAM"
"kel1104040031","UJUNG BARAT","BABUSSALAM"
"kel1104040032","PULO PEDING","BABUSSALAM"
"kel1104040033","MEDABE","BABUSSALAM"
"kel1104040034","PERAPAT SEPAKAT","BABUSSALAM"
"kel1104040035","PERAPAT TITI PANJANG","BABUSSALAM"
"kel1104040036","PULO SANGGAR","BABUSSALAM"
"kel1104040037","MBARUNG DATUK SAUDANE","BABUSSALAM"
"kel1104040038","BATU BULAN SEPAKAT","BABUSSALAM"
"kel1104040039","KAMPUNG MELAYU I","BABUSSALAM"
"kel1104040040","ALAS MERANCAR","BABUSSALAM"
"kel1104041001","PASIR PENJENGAKAN","LAWE BULAN"
"kel1104041002","KUTAMBARU","LAWE BULAN"
"kel1104041003","PASIR GALA","LAWE BULAN"
"kel1104041004","LAWE RUTUNG","LAWE BULAN"
"kel1104041005","KUTA BANTIL","LAWE BULAN"
"kel1104041006","LAWE KULOK","LAWE BULAN"
"kel1104041007","LAWE SAGU HULU","LAWE BULAN"
"kel1104041012","TENEMBAK JUHAR","LAWE BULAN"
"kel1104041013","LAWE SAGU HILIR","LAWE BULAN"
"kel1104041014","KP NANGKA GAB","LAWE BULAN"
"kel1104041016","TELAGA MEKAR","LAWE BULAN"
"kel1104041018","KUTE BULUH BOTONG","LAWE BULAN"
"kel1104041019","KUTE MBARU BENCAWAN","LAWE BULAN"
"kel1104041020","PULONAS BARU","LAWE BULAN"
"kel1104041021","SIMPANG EMPAT","LAWE BULAN"
"kel1104041022","KANDANG BELANG MANDIRI","LAWE BULAN"
"kel1104041023","MBACANG RACUN","LAWE BULAN"
"kel1104041024","LAWE KINGE","LAWE BULAN"
"kel1104041025","PERAPAT TIMUR","LAWE BULAN"
"kel1104041026","BAHAGIA","LAWE BULAN"
"kel1104041027","KUTA GALUH","LAWE BULAN"
"kel1104041028","KUTE GENTING","LAWE BULAN"
"kel1104041029","LAWE SAGU","LAWE BULAN"
"kel1104041030","KUTE PANGGUH","LAWE BULAN"
"kel1104050002","KAMPUNG BARU","BADAR"
"kel1104050003","PURWODADI","BADAR"
"kel1104050004","LAWE BEKUNG","BADAR"
"kel1104050005","SALANG ALAS","BADAR"
"kel1104050006","KUTA TINGGI","BADAR"
"kel1104050014","PERANGINAN","BADAR"
"kel1104050015","KUTA PASIR","BADAR"
"kel1104050022","NATAM","BADAR"
"kel1104050034","KUMBANG JAYA","BADAR"
"kel1104050035","KUMBANG INDAH","BADAR"
"kel1104050036","DELENG MEGAKHE","BADAR"
"kel1104050037","LAWE BEKUNG TEMPAHAN","BADAR"
"kel1104050038","BADAR INDAH","BADAR"
"kel1104050040","NATAM BARU","BADAR"
"kel1104050041","TANAH MERAH","BADAR"
"kel1104050042","BATU MBERONG","BADAR"
"kel1104050043","LAWE SEKERAH","BADAR"
"kel1104050044","TANOH MEGAKHE","BADAR"
"kel1104051001","GULO","DARUL HASANAH"
"kel1104051002","LAWE STUL","DARUL HASANAH"
"kel1104051003","KITE MERANGGUN","DARUL HASANAH"
"kel1104051004","PULO PIKU","DARUL HASANAH"
"kel1104051005","TERUTUNG KUTE","DARUL HASANAH"
"kel1104051006","KUTA UJUNG","DARUL HASANAH"
"kel1104051007","MAMAS","DARUL HASANAH"
"kel1104051008","TANJUNG LAMA","DARUL HASANAH"
"kel1104051009","TANJUNG MUDA","DARUL HASANAH"
"kel1104051010","TANJUNG AMAN","DARUL HASANAH"
"kel1104051011","RAMBUNG TELDAK","DARUL HASANAH"
"kel1104051012","SERIMUDA","DARUL HASANAH"
"kel1104051013","DARUL MAKMUR","DARUL HASANAH"
"kel1104051014","KUTE RAMBE","DARUL HASANAH"
"kel1104051015","UJUNG BARU","DARUL HASANAH"
"kel1104051016","MAMAS BARU","DARUL HASANAH"
"kel1104051017","RAMBUNG JAYA","DARUL HASANAH"
"kel1104051018","MAKMUR JAYA","DARUL HASANAH"
"kel1104051019","PULO GADUNG","DARUL HASANAH"
"kel1104051020","ISTIQOMAH","DARUL HASANAH"
"kel1104051021","KHOTAN JAYA","DARUL HASANAH"
"kel1104051022","LAWE MAMAS INDAH","DARUL HASANAH"
"kel1104051023","TANJUNG BARU","DARUL HASANAH"
"kel1104051024","SIMPANG IV TANJUNG","DARUL HASANAH"
"kel1104051025","TANJUNG LEUSER","DARUL HASANAH"
"kel1104051026","LAWE PINIS","DARUL HASANAH"
"kel1104051027","KUNING ABADI","DARUL HASANAH"
"kel1104051028","BUNTUL KENDAWI","DARUL HASANAH"
"kel1104052001","DELENG DAMAR","KETAMBE"
"kel1104052002","SIMPANG III JONGAR","KETAMBE"
"kel1104052003","PENYEBRANGAN CINGKAM","KETAMBE"
"kel1104052004","JONGAR","KETAMBE"
"kel1104052005","LAWE PENANGGALAN","KETAMBE"
"kel1104052006","JAMBUR LAK LAK","KETAMBE"
"kel1104052007","LAWE MENGKUDU","KETAMBE"
"kel1104052008","AUNAN SEPAKAT","KETAMBE"
"kel1104052009","KETAMBE","KETAMBE"
"kel1104052010","RUMAH BUNDAR","KETAMBE"
"kel1104052011","KAYU MENTANGUR","KETAMBE"
"kel1104052012","LAWE SEMBEKAN","KETAMBE"
"kel1104052013","LAWE GEKH GEKH","KETAMBE"
"kel1104052014","LAWE BERINGIN","KETAMBE"
"kel1104052015","BENER BERPAPAH","KETAMBE"
"kel1104052016","DATUK PINDING","KETAMBE"
"kel1104052017","PENUNGKUNEN","KETAMBE"
"kel1104052018","JATI SARA","KETAMBE"
"kel1104052019","LEUSER","KETAMBE"
"kel1104052020","BUKIT BARU","KETAMBE"
"kel1104052021","KATI MAJU","KETAMBE"
"kel1104052022","LAWE AUNAN","KETAMBE"
"kel1104052023","BINTANG BENER","KETAMBE"
"kel1104052024","SUKA RIMBUN","KETAMBE"
"kel1104052025","SIMPUR JAYA","KETAMBE"
"kel1104053001","BUNGA MELUR","DELENG POKHKISEN"
"kel1104053002","TERUTUNG MBELANG","DELENG POKHKISEN"
"kel1104053003","TENEMBAK LANG LANG","DELENG POKHKISEN"
"kel1104053004","PENAMPAAN","DELENG POKHKISEN"
"kel1104053005","TUALANG LAMA","DELENG POKHKISEN"
"kel1104053006","LAWE PANGKAT","DELENG POKHKISEN"
"kel1104053007","GUSUNG BATU","DELENG POKHKISEN"
"kel1104053008","KAYA PANGUR","DELENG POKHKISEN"
"kel1104053009","RANTO DIUR","DELENG POKHKISEN"
"kel1104053010","LEMBAH ALAS","DELENG POKHKISEN"
"kel1104053011","KAMPUNG SEPAKAT","DELENG POKHKISEN"
"kel1104053012","SALANG SIGOTOM","DELENG POKHKISEN"
"kel1104053013","SALANG BARU","DELENG POKHKISEN"
"kel1104053014","SALANG MUARA","DELENG POKHKISEN"
"kel1104053015","MUHAJIRIN","DELENG POKHKISEN"
"kel1104053016","BERINGIN NARU","DELENG POKHKISEN"
"kel1104053017","TANOH KHUKAHEN","DELENG POKHKISEN"
"kel1104053018","TADING NIULIHI","DELENG POKHKISEN"
"kel1104053019","PESELUK PESIMBE","DELENG POKHKISEN"
"kel1104053020","KATI JEROH","DELENG POKHKISEN"
"kel1104053021","KANE LOT","DELENG POKHKISEN"
"kel1104053022","LAWE HAKHUM","DELENG POKHKISEN"
"kel1105080001","LOKOP","SERBA JADI"
"kel1105080002","TUALANG","SERBA JADI"
"kel1105080003","GAMPONG TERUJAK","SERBA JADI"
"kel1105080004","LELES","SERBA JADI"
"kel1105080013","UJUNG KARANG","SERBA JADI"
"kel1105080014","UJUNG TARING","SERBA JADI"
"kel1105080015","SUNTI","SERBA JADI"
"kel1105080016","SEKUALAN","SERBA JADI"
"kel1105080017","LOOT","SERBA JADI"
"kel1105080018","NALON","SERBA JADI"
"kel1105080019","JERING","SERBA JADI"
"kel1105080020","RAMPAH","SERBA JADI"
"kel1105080021","MESIR","SERBA JADI"
"kel1105080022","SELEMAK","SERBA JADI"
"kel1105080023","SEMBUANG","SERBA JADI"
"kel1105080028","BUNIN","SERBA JADI"
"kel1105080029","ALUR DRIEN","SERBA JADI"
"kel1105080030","UPT I KUALA PANGOH","SERBA JADI"
"kel1105081001","HTI RANTO NARO","SIMPANG JERNIH"
"kel1105081002","TAMPUR BOOR","SIMPANG JERNIH"
"kel1105081003","TAMPOR PALOH","SIMPANG JERNIH"
"kel1105081004","MELIDI","SIMPANG JERNIH"
"kel1105081005","BATU SUMBANG","SIMPANG JERNIH"
"kel1105081006","SIMPANG JERNIH","SIMPANG JERNIH"
"kel1105081007","PANTE KERA","SIMPANG JERNIH"
"kel1105081008","RANTAU PANJANG","SIMPANG JERNIH"
"kel1105082001","ARUL PINANG","PEUNARON"
"kel1105082002","PEUNARON BARU","PEUNARON"
"kel1105082003","PEUNARON LAMA","PEUNARON"
"kel1105082004","BUKIT TIGA","PEUNARON"
"kel1105082006","SRI MULYA","PEUNARON"
"kel1105090001","BUKET TIGA","BIREM BAYEUN"
"kel1105090002","BENTENG","BIREM BAYEUN"
"kel1105090003","AFD.II BUKET","BIREM BAYEUN"
"kel1105090004","ALUE DRIEN","BIREM BAYEUN"
"kel1105090005","ALUE CANANG","BIREM BAYEUN"
"kel1105090006","JAMBUR LABU","BIREM BAYEUN"
"kel1105090007","ALUE BULOH","BIREM BAYEUN"
"kel1105090008","PEUTOW","BIREM BAYEUN"
"kel1105090009","KEMUNING HULU","BIREM BAYEUN"
"kel1105090010","ALUE TEH","BIREM BAYEUN"
"kel1105090011","PAYA TAMPAH","BIREM BAYEUN"
"kel1105090012","PAYA BILI II","BIREM BAYEUN"
"kel1105090013","PAYA RAMBONG","BIREM BAYEUN"
"kel1105090014","ALUE GADENG SATU","BIREM BAYEUN"
"kel1105090015","BIREM RAYEUK","BIREM BAYEUN"
"kel1105090016","KEUDE BIREM","BIREM BAYEUN"
"kel1105090017","ARAMIYAH","BIREM BAYEUN"
"kel1105090018","PAYA BILI I","BIREM BAYEUN"
"kel1105090019","MERBAU II","BIREM BAYEUN"
"kel1105090020","PAYA PEULAWI","BIREM BAYEUN"
"kel1105090021","BAYEUN","BIREM BAYEUN"
"kel1105090022","ALUE GADENG","BIREM BAYEUN"
"kel1105090023","PERK. ALUE GADENG DUA","BIREM BAYEUN"
"kel1105090024","BUKIT SEULEMAK","BIREM BAYEUN"
"kel1105090025","BLANG TUALANG","BIREM BAYEUN"
"kel1105090026","ALUE SENTANG","BIREM BAYEUN"
"kel1105090027","ALUE NYAMUK","BIREM BAYEUN"
"kel1105100001","ALUE TUWI","RANTAU SELAMAT"
"kel1105100002","ALUE KAOL","RANTAU SELAMAT"
"kel1105100003","ALUE PUNTI","RANTAU SELAMAT"
"kel1105100004","DAMAR SIPUT","RANTAU SELAMAT"
"kel1105100005","SIMPANG PEUT","RANTAU SELAMAT"
"kel1105100006","SARAH KAYEE","RANTAU SELAMAT"
"kel1105100007","ALUR SEULEUMAK","RANTAU SELAMAT"
"kel1105100008","SIMPANG ANEUH","RANTAU SELAMAT"
"kel1105100009","GAMPONG BAYEUN","RANTAU SELAMAT"
"kel1105100010","SARAH TEUBEE","RANTAU SELAMAT"
"kel1105100011","RANTAU PANJANG","RANTAU SELAMAT"
"kel1105100012","ALUE RAYA","RANTAU SELAMAT"
"kel1105100013","SEUNEUBOK DALAM","RANTAU SELAMAT"
